Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),SOUTHWALL:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),SOUTHWALL:Surface Outside Face Conduction Heat Transfer Rate [W](Hourly),NORTHWALL:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),NORTHWALL:Surface Outside Face Conduction Heat Transfer Rate [W](Hourly),EASTWALL:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),EASTWALL:Surface Outside Face Conduction Heat Transfer Rate [W](Hourly),WESTWALL:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),WESTWALL:Surface Outside Face Conduction Heat Transfer Rate [W](Hourly),FLOORSURFACE:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),FLOORSURFACE:Surface Outside Face Conduction Heat Transfer Rate [W](Hourly),ROOFSURFACE:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),ROOFSURFACE:Surface Outside Face Conduction Heat Transfer Rate [W](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly) 
 01/01  11:00:00,2.0,166.0,546.0,-30.68949284053022,-195.5686227573884,-43.499710347307854,9.972911955940628,-23.771742679337365,-27.788239395112033,-27.415983920966937,5.704863122390182,184.06244220514213,-199.81888336878887,-53.55919985242261,-1425.4026150790369,16.203265196901047 
 01/01  12:00:00,1.375,195.0625,280.875,-40.93407181802161,53.4842950049636,-53.838308356084724,50.68382208977129,-30.277654473482926,67.82505998155149,-34.123863014373285,30.42010701238742,169.88222040893584,-196.37442198290455,-7.5451944702587355,782.3143997688944,16.304447016295285 
 01/01  13:00:00,2.25,200.125,92.75,-39.19529024555831,70.04969364237078,-52.384961906538706,33.649753188909216,-29.131959957911874,35.771726566602766,-33.303475319944084,15.735705307106759,173.8337083259355,-190.92006977140773,-21.594669917190075,299.6086544314593,16.3059037888846 
 01/01  14:00:00,2.375,140.5625,15.0,-35.303363923217375,93.29767712675148,-49.080124070151015,54.93081818069787,-26.67099606942935,40.24785092997557,-31.242488506965742,35.420979875126235,180.11367732326244,-186.60008769567776,-39.564722836203686,614.7177325013503,16.279706372471605 
 01/01  15:00:00,1.375,63.5,0.75,-30.146749525942482,89.51916304481524,-44.79101276896674,71.80963183309018,-23.567795220349637,49.24520309262947,-28.53617929894199,50.31772516694691,187.33270573624236,-184.67522749407863,-63.47991160477427,619.9297489941558,16.23981489257217 
 01/01  16:00:00,1.0,44.1875,31.875,-24.638838201076965,46.00073930763473,-40.19003222389355,63.67200692885382,-20.32446224169263,43.22023036575724,-25.59300830546556,24.723775644202032,194.75351876804052,-184.89860567097935,-86.56800375981872,237.80011022384707,16.18701110862282 
 01/01  17:00:00,0.375,8.4375,74.375,-21.583351149221784,70.82911486004475,-37.932021607490896,75.52659970458508,-18.67440437746143,50.94464153032813,-24.134721113757053,40.07647695531732,198.2977602108067,-186.82399233759065,-97.96965222737845,429.60852671846646,16.154583111669055 
 01/01  18:00:00,-0.625,0.0,0.0,-18.492303535275084,90.04756608207481,-35.40150697383126,77.96626216738208,-16.94970515229528,52.50099674109266,-22.495988772297494,61.79227192620756,202.23767790421653,-189.4136555843345,-110.96958250791803,320.7154018660003,16.11975109020039 
 01/01  19:00:00,-1.625,0.0,0.0,-16.043176677976106,85.40289210311066,-33.26641644578879,81.35102719695604,-15.557995893306668,54.716830093953305,-21.08934296064166,56.51581688872207,205.7320546601452,-192.31095807125712,-121.46001012737634,291.9975533138368,16.085636899175498 
 01/01  20:00:00,-3.25,0.0,0.0,-14.263226253652704,94.20390080442179,-31.62822765972794,91.74257303211562,-14.541859979951596,61.62100635976385,-19.97436248022069,62.21894650725653,208.60701377509918,-195.3839243865409,-129.83708788688125,346.59328371113315,16.05593045395345 
 01/01  21:00:00,-4.625,0.0,0.0,-12.513656163729792,96.68214148623159,-29.8648073507145,95.07734992155835,-13.489736237990996,63.81683318374769,-18.76852606284598,63.72100366733756,211.92291251909933,-198.4564369191039,-139.15042619999372,331.2626783599744,16.02334099831674 
 01/01  22:00:00,-5.625,0.0,0.0,-10.958686380187828,98.94307561883198,-28.161503022125117,97.76610438350723,-12.504752992677254,65.5867062022471,-17.609342708752706,65.22878851055523,215.41466386494722,-201.56385401745206,-148.02098854115516,320.97009174693903,15.989149865180726 
 01/01  23:00:00,-6.625,0.0,0.0,-9.751462020501549,102.12724808200986,-26.707846707093125,100.53540546193798,-11.697046297167788,67.4226307500582,-16.628998826302848,67.36279709164555,218.76606524017916,-204.75202562914615,-155.76068090182832,280.6066464491757,15.955820683389506 
 01/01  24:00:00,-7.0,0.0,0.0,-9.043457277388796,98.43379662645083,-25.686356588574597,96.883944402848,-11.175549593230812,64.97250592260946,-15.94451986584761,64.92460229139593,221.69779330381607,-207.98308805926422,-161.36898530230923,200.48520286202222,15.925550453498918 
 01/02  01:00:00,-8.25,0.0,0.0,-8.811160225623865,114.66057948431092,-25.105831803478935,113.97638943559556,-10.94148775316063,76.33813518970842,-15.560650774654391,75.78737882465146,224.1624261144873,-211.160715569868,-165.258513836303,461.1691134587734,15.899832928846372 
 01/02  02:00:00,-9.625,0.0,0.0,-7.356791938575043,123.98166721167668,-23.248339885714813,123.03399263724528,-9.904057375983427,82.36419738802223,-14.375650220493526,82.02572467765279,228.93161000912187,-214.22803254922792,-176.92356529179781,584.8565974392245,15.85816513813866 
 01/02  03:00:00,-10.0,0.0,0.0,-4.908107839709629,112.62837125180855,-20.320236603344767,111.64513253790108,-8.189072006675588,74.76324966733375,-12.50553648049123,74.47023233532641,235.79706852888285,-217.5849183101111,-193.12832813404233,342.8096357475687,15.797953317600214 
 01/02  04:00:00,-10.625,0.0,0.0,-3.832195946698903,114.06682705975498,-18.775442446085634,113.10428381843178,-7.345459938546526,75.56693005004412,-11.518474200734772,75.60026223619398,240.65587356405604,-221.62888337446543,-201.18792018458083,173.485295546879,15.749899339793565 
 01/02  05:00:00,-11.625,0.0,0.0,-4.369694833401525,120.80011486771257,-18.91827021285104,119.73835604902958,-7.565397274074655,80.22513482842783,-11.619566393669174,79.88357155796882,242.8577354495826,-225.96430103742205,-201.6328364551998,230.9577355784471,15.723045856383632 
 01/02  06:00:00,-13.875,0.0,0.0,-4.78190488910883,145.5420064112739,-18.954699914746527,144.71745934319284,-7.71930753080801,96.75619047469728,-11.663194312315,96.4687287252473,245.43642028049362,-229.96222516614944,-204.22159358886898,582.0954528892486,15.69619016377008 
 01/02  07:00:00,-14.375,0.0,0.0,-3.404273498570973,131.14628400488473,-17.143254741230635,130.5546906095606,-6.705252899074139,87.13664045946683,-10.526721855487096,87.06831683255672,251.38121357667524,-233.6468989657592,-216.87418625466753,349.2378610834894,15.643920474919822 
 01/02  08:00:00,-13.375,14.0625,54.375,-2.749512329508633,69.702033342284,-16.039098988053297,109.54676699592012,-6.134185303879349,34.77730884002536,-9.83140867250836,73.06916537733612,256.5232861041461,-237.646141865971,-223.6950357470672,-6.272091506687275,15.594892268467907 
 01/02  09:00:00,-11.75,66.3125,127.8125,-5.273673109296169,9.334953783352967,-18.228478215918983,76.1549452458415,-7.638659172170435,7.684933976964482,-11.24221806735386,51.145424013372875,256.30006701313664,-241.90975115616266,-213.0681865343556,-420.3726078330126,15.586760523512915 
 01/02  10:00:00,-8.5,78.9375,10.4375,-10.64683471670466,103.06512195238541,-23.384666028195,61.692418531404456,-11.02358344823881,71.28565499345443,-14.569884992160553,41.027220661091754,251.2037777349026,-245.36250730923962,-189.62111059772786,-142.87709100835497,15.621229941139338 
 01/02  11:00:00,-6.375,107.9375,58.875,-15.423766001491884,-30.307845576599867,-27.94661361016776,43.40561988608339,-14.018427260051396,17.93197400111169,-17.53621950802301,28.939683123999806,247.48841893712438,-247.09368093641365,-170.94114469201935,-752.1784791520184,15.648962217830093 
 01/02  12:00:00,-6.0,186.375,273.5625,-24.594701899027285,-158.08228527216085,-36.99896212996384,25.555487575955645,-19.805605238047008,13.654304422104138,-23.37149587701788,17.06187241952394,236.97301194472288,-247.34513235171266,-125.82327902894819,-1606.642478487135,15.721571470319931 
 01/02  13:00:00,-5.375,177.8125,171.875,-38.25354342502399,72.52560992181462,-50.70479185401419,68.19465195450618,-28.541879246982546,54.54736616066815,-32.23658417186016,32.405938944972036,218.8194326837222,-245.2964662098982,-63.43662227841004,420.7211698762308,15.85569122949877 
 01/02  14:00:00,-5.0,89.8125,125.0,-39.89284302055114,9.050614290163104,-52.37892374881832,71.82257445484728,-29.62959865335,50.14949465646103,-33.43493663091516,3.0452069685664824,219.6150196647809,-240.0771202981125,-66.48560736302363,366.1165707589975,15.877296581085162 
 01/02  15:00:00,-5.625,110.8125,449.25,-38.52547933667694,-58.92564854792184,-51.18034815575754,74.08083005455721,-28.827941191628724,50.262642582219925,-32.7081231251164,-40.77371731269018,224.589063852374,-235.14793605773207,-71.94563011509541,-86.86133266436116,15.854247032058922 
 01/02  16:00:00,-6.625,31.6875,61.8125,-38.0996281941907,208.59929120754842,-51.245757592941885,115.5964767137724,-28.8732370763488,77.55336221820812,-32.81342768401532,115.3800753678496,226.436720440636,-232.2593963196416,-78.35577053033023,1447.2062060936269,15.856780089060088 
 01/02  17:00:00,-7.625,7.0,56.875,-28.836326504555046,130.07520784615497,-42.54968190684866,112.10018039268465,-23.335716531454125,75.10382125802892,-27.20000827649585,76.46154787081663,241.7772698537019,-230.85921764285172,-125.50661732642519,718.1381178405184,15.757768945121663 
 01/02  18:00:00,-8.0,0.0,0.0,-22.01555802421356,121.42496029353237,-36.45298766796938,103.6080142930671,-19.460234617763035,69.40278957716248,-23.08259488162105,81.82535932623709,252.72717742933446,-232.64010600219058,-155.8501362728459,402.4573861926293,15.671854765536999 
 01/02  19:00:00,-8.625,0.0,0.0,-18.405284003321867,111.0078454884859,-33.64854728863483,105.01938943934888,-17.706515078101006,70.32585964728067,-20.962901350335017,73.5954740062611,258.25575570075716,-236.82849536911294,-169.92287032180286,267.7630584999969,15.617115834836115 
 01/02  20:00:00,-10.25,0.0,0.0,-16.682573531190826,120.5317065157043,-32.64664160964995,117.55743280937575,-17.126827910657255,78.66927247281453,-19.971793855330816,79.6952927095291,260.96289069695536,-241.68504687945597,-176.33522974829017,367.20007526176846,15.583056560879179 
 01/02  21:00:00,-11.0,0.0,0.0,-15.113545124185663,116.56514018205729,-31.579482362415376,115.1111010958956,-16.52558035976466,77.01767159036902,-18.980101068327258,77.03353358792717,264.06614782360566,-246.2368537108389,-183.95448918647338,341.3129903518468,15.548270175182346 
 01/02  22:00:00,-11.0,0.0,0.0,-13.797386194157752,112.77809609447203,-30.52043214434096,111.85702099073924,-15.940078182854961,74.83463056484402,-18.063506988425388,74.52880701018057,267.50553082541205,-250.42678940238488,-191.16761504774695,298.8836765556987,15.512132887724574 
 01/02  23:00:00,-11.625,0.0,0.0,-13.101939661741625,117.86444915322284,-29.885445632425956,116.32627102728873,-15.631354046392687,77.81044221702369,-17.49266990356466,77.93189054363805,270.5416543378028,-254.40810570513463,-196.1435244098669,249.08617442123193,15.479724932062886 
 01/02  24:00:00,-12.0,0.0,0.0,-13.026672179665013,116.5434063461991,-29.72580883714906,115.26204773754066,-15.630493047539801,77.07262054636288,-17.29019917350564,77.09441106829108,273.0578570370278,-258.17564683050205,-198.87257664045774,236.13717337510082,15.452274798472038 
 01/03  01:00:00,-12.625,0.0,0.0,-13.245049386665357,122.33336625572589,-29.75298893310756,121.24165977591467,-15.752707371468261,81.07365872075056,-17.25752246608556,80.95439488871975,275.4951151709738,-261.6708939961711,-200.99033095819354,307.291416640733,15.426771788431033 
 01/03  02:00:00,-13.125,0.0,0.0,-13.267796464071807,121.7547853977313,-29.499711591652243,120.546551822796,-15.69838085592977,80.5974530051382,-17.08218876323025,80.5919317276461,278.5908048460569,-264.9238936144143,-204.82376492231833,263.42683144007856,15.397360376673646 
 01/03  03:00:00,-13.45,0.0,0.0,-13.475924081615432,122.31615759988131,-29.375326597211455,121.03877180676784,-15.72482285466333,80.91651417614969,-17.012757620480045,80.98520540631414,281.6609893539753,-268.0929198356987,-207.635042961542,238.04540106020954,15.368189929500451 
 01/03  04:00:00,-13.85,0.0,0.0,-14.020180999392835,123.82239562349214,-29.562461726129328,122.52339799146615,-15.94946546543008,81.89847188604173,-17.16088484672781,82.00654352286809,284.33016350580624,-271.2332889993136,-209.10775701526205,240.99204121804416,15.342351259675155 
 01/03  05:00:00,-14.0,0.0,0.0,-14.638560786618172,122.84000549569222,-29.80432028267515,122.07525468064665,-16.208685430905746,81.54281807749567,-17.35729570311082,81.45412410847416,287.0266287635559,-274.2835593704433,-210.51954820871572,263.7508430858311,15.316825999852838 
 01/03  06:00:00,-14.0,0.0,0.0,-15.175502854432835,122.24723515780973,-29.95055569337987,121.25492518033575,-16.405861700851347,81.09627411505156,-17.50156526132355,80.91992692089357,289.98494158051335,-277.25074479281534,-212.5679933411671,260.5111402456563,15.289728001533163 
 01/03  07:00:00,-14.0,0.0,0.0,-15.62280241936557,126.53674931749582,-29.999627597740528,125.03453387826772,-16.53916339424245,83.94532018479774,-17.589407945632217,83.47160393048514,293.18681748453537,-280.199914302043,-215.1956572497432,373.7018861799754,15.261022950394388 
 01/03  08:00:00,-15.875,6.75,274.3125,-15.431420677423972,-2.3038758536664012,-29.400629342585972,138.92320851787096,-16.257143079658363,-40.41884838604016,-17.266987557290406,92.73586807084305,297.5041339917757,-283.20873483433706,-221.56054436992318,264.76203611713277,15.224048053055325 
 01/03  09:00:00,-14.5,45.25,774.0,-17.124033093529533,-220.3054265647816,-30.688841027051637,72.95543587547051,-17.164858745372328,-132.26805426472202,-18.1389330981782,48.75397867488268,299.0001722382899,-286.44324120914484,-214.87459008012598,-1440.9170921508996,15.203516807700158 
 01/03  10:00:00,-11.75,116.8125,608.75,-28.794488887102403,-44.30593425842145,-42.133844094718285,57.30546697501946,-24.542266942680783,31.09857572810983,-25.51570605455595,38.69874537524622,283.97454768658554,-289.2098908182702,-155.35893807329214,-973.7001063989691,15.302406961564502 
 01/03  11:00:00,-9.75,178.5625,234.25,-40.43291107680594,62.86252816043882,-53.75106534949572,51.5476721254176,-31.95617373749991,80.59997623123918,-33.072773011432105,33.60518995119537,268.7690201593068,-288.7489231548582,-105.26613299284321,-193.45305208162424,15.415597459801115 
 01/03  12:00:00,-8.375,198.875,268.5625,-45.888003756138886,-58.49937928107163,-59.503080241688366,49.8777871414718,-35.31804099253753,58.45813952023252,-36.879014106530406,32.406360622887874,263.5475528402467,-284.8603975936753,-83.12280465470755,-559.2760813972407,15.464107827743263 
 01/03  13:00:00,-7.375,155.75,491.6875,-51.94466493726131,-159.83330662116293,-66.40616476784362,46.360865252207404,-39.089938477404985,45.937449411976445,-41.41160962675434,-17.904119969414772,256.26645035242564,-279.9853202521126,-53.467721908527366,-740.2953938898373,15.522236022331555 
 01/03  14:00:00,-7.0625,131.875,519.875,-57.933851866512924,-91.84063222519558,-73.6609316292006,64.04478028860777,-42.95824580576942,46.97136120915695,-46.182446026471155,-55.17532713116359,247.90850112437556,-274.58000157158017,-24.191162695045264,75.25076533679032,15.58792132498549 
 01/03  15:00:00,-7.5375,72.375,711.0,-58.57538117319112,-84.37641600801724,-75.78188979152878,89.51858979585003,-43.60686183453805,61.3337417367677,-47.66230819075645,-86.40005425191836,246.9560768965016,-268.621769325935,-20.765666424185298,483.2424937993607,15.613356950563384 
 01/03  16:00:00,-8.55,31.75,633.625,-53.96769503221526,59.2580024620585,-72.85859649636126,116.417347836944,-41.18873743557964,78.53748879612644,-45.84167698385943,-22.924278229312865,253.06695426881765,-263.4776947118596,-41.83098873234049,1353.3974130628696,15.596957197261629 
 01/03  17:00:00,-9.0,5.625,143.9375,-42.4788408966638,254.68648754095017,-63.25940130102299,121.65801153060794,-34.676407197286835,81.93041667498633,-39.54997542238681,162.9829841780638,268.8751718087042,-260.7159872010277,-95.33498841789344,1404.6685186966195,15.510121655498219 
 01/03  18:00:00,-9.0,0.0,0.0,-29.736833997730542,160.45174046464666,-52.57570282562236,104.9730818236724,-27.606379071206845,70.56066534635539,-32.217892340822004,110.6253215747835,286.184692930701,-261.841502323447,-150.37383314985863,582.4571233862108,15.385809746175058 
 01/03  19:00:00,-9.0,0.0,0.0,-22.374661789283124,118.08494529940293,-47.42879579229796,101.88357748948712,-24.180273356031364,68.52990592366776,-28.09044726488372,78.53176289956818,294.6476238285345,-266.6820313491064,-175.86786517602832,303.2603873317797,15.306656407504995 
 01/03  20:00:00,-9.0,0.0,0.0,-18.911691644396257,107.57950133055841,-46.081901139225096,101.46145929152647,-23.27414116543713,67.96867754418693,-26.24321230100867,70.99205944729522,297.1248698272009,-272.9156474508436,-184.3090317098871,217.03574397891555,15.268111068102355 
 01/03  21:00:00,-8.375,0.0,0.0,-17.462439941753644,93.03331297815797,-46.318083617548695,89.71047175400648,-23.45172503651827,60.024071544491946,-25.47899664613334,61.23325837660112,297.4505149892327,-278.64135117891897,-185.58644193653686,-17.35976324825606,15.24805151628637 
 01/03  22:00:00,-8.625,0.0,0.0,-17.890585413174335,104.62325426325407,-47.90609433984264,101.89129803350767,-24.545121468455193,68.30108550668086,-25.775372203441236,68.79277163333049,296.0024095907604,-283.19551834214303,-179.99965301509462,253.4417973720777,15.245735919193436 
 01/03  23:00:00,-9.0,0.0,0.0,-17.800476416630914,105.98156842316247,-48.446422176901535,103.5761782324802,-25.016043371620412,69.4107136016204,-25.629399468592112,69.72733501058512,296.5369034932926,-286.4407397452103,-180.89364693665038,286.08504555591355,15.234853831363857 
 01/03  24:00:00,-9.0,0.0,0.0,-17.19759266445604,104.89780212262733,-48.002138978330606,102.74119523521384,-24.881064904367065,68.79192066931148,-25.04103659676349,68.96433827906522,298.9430669165067,-288.9139338692287,-185.13739693528532,251.81943917784008,15.212160612806276 
