Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),SOUTHWALL:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),SOUTHWALL:Surface Outside Face Conduction Heat Transfer Rate [W](Hourly),NORTHWALL:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),NORTHWALL:Surface Outside Face Conduction Heat Transfer Rate [W](Hourly),EASTWALL:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),EASTWALL:Surface Outside Face Conduction Heat Transfer Rate [W](Hourly),WESTWALL:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),WESTWALL:Surface Outside Face Conduction Heat Transfer Rate [W](Hourly),FLOORSURFACE:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),FLOORSURFACE:Surface Outside Face Conduction Heat Transfer Rate [W](Hourly),ROOFSURFACE:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),ROOFSURFACE:Surface Outside Face Conduction Heat Transfer Rate [W](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly) 
 01/02  05:00:00,-11.625,0.0,0.0,-16.393252342156586,165.28781822367625,-47.4378355896272,209.69110330834494,-20.105193966989003,125.05368080534745,-26.4934716501135,124.42556519228658,343.9090447054284,-325.0610844467801,-235.3087904804175,274.98025187695464,14.789546096458034 
 01/02  06:00:00,-13.875,0.0,0.0,-16.76738405763126,192.5571132383581,-47.159067063280936,244.79695039263646,-20.18089037497224,145.7869488071242,-26.379520258609993,145.2487651126409,347.805532022001,-329.5408833289514,-240.47773123807445,630.7159207869138,14.752587354666336 
 01/02  07:00:00,-14.375,0.0,0.0,-14.995062218858635,178.53811325352154,-43.965690309922785,227.08182086615358,-18.6362985556404,135.11796647112038,-24.633065166119273,134.75838053968047,355.6865992261462,-333.84780876574837,-258.07615270443426,386.2501560432161,14.685359686878577 
 01/02  08:00:00,-13.375,14.0625,54.375,-14.922074675579779,115.30315826800036,-43.090021430304006,202.90768543655696,-18.347710994313545,73.76729901644879,-24.151689196546272,120.36127894973353,361.1292068666337,-338.72102127001904,-262.8384890219743,-41.755397972083166,14.633492466637332 
 01/02  09:00:00,-11.75,66.3125,127.8125,-19.503339412522678,54.08571861284241,-48.556820938862415,156.73273343571793,-21.560749747412732,42.94452423581263,-27.210512406393548,93.38106394783343,358.96952295110464,-343.79804211270266,-239.6777444674941,-500.9640058136317,14.637875063604547 
 01/02  10:00:00,-8.5,78.9375,10.4375,-26.528559793006423,137.7831955175805,-57.352001329127006,132.37547255270238,-26.65039534174671,105.42723009000156,-32.202489502037814,78.42178045075165,352.68366394272243,-347.55316118379505,-208.26449327741986,36.509729926795075,14.679826739246552 
 01/02  11:00:00,-6.375,107.9375,58.875,-30.791774240860008,-9.731753375893103,-62.523765319659375,100.95586448951245,-29.63696469343151,39.40783699876093,-35.182002111554425,59.89118444737972,351.3675940567889,-349.22863606056035,-192.2651391359587,-777.076280093989,14.688931278538707 
 01/02  12:00:00,-6.0,186.375,273.5625,-43.36191409235687,-138.4733311296414,-79.08011945574464,71.05851211598072,-38.76810811396774,37.38082033027962,-44.46594734663036,42.162770092836,336.7392796471979,-349.70217541435727,-120.69127721593954,-1874.6430297503473,14.783916009527736 
 01/02  13:00:00,-5.375,177.8125,171.875,-59.51134670709342,78.72551102204079,-100.50630568609607,121.22711052685429,-50.69586949375682,77.89309600007834,-56.63902909607708,55.68763887826544,315.4142019989706,-347.25031247464494,-42.574361660301335,573.8554880700602,14.93613012910576 
 01/02  14:00:00,-5.0,89.8125,125.0,-56.8363642010153,-11.31426023403403,-96.92544291055393,115.83214509538573,-48.77610933490752,69.86325335097263,-54.896016189330474,11.143182168936654,323.33809294654793,-341.0285571422346,-70.8681163488347,346.4096640897055,14.916904810922462 
 01/02  15:00:00,-5.625,110.8125,449.25,-57.048680001913226,-47.93800259317899,-97.90240775043682,128.40933160329945,-49.22339393832816,76.69492944234776,-55.458230792936135,-29.948914820394936,325.71435171337384,-336.2787532414093,-61.890693310992475,-330.4367656892485,14.90461985911973 
 01/02  16:00:00,-6.625,31.6875,61.8125,-55.67255583969384,203.29312236255075,-97.16817926144249,179.1726399986691,-48.90653498301337,107.05737734163401,-55.18868549150814,135.9041230558608,328.13994344166326,-333.5719824205446,-77.05056071220864,1744.6866881858277,14.908360710251403 
 01/02  17:00:00,-7.625,7.0,56.875,-42.585229874918866,139.98114303886928,-81.09838180762979,180.26612649044466,-40.01208267665365,107.63315591939667,-46.01577537331034,98.34521547928962,348.90333328737825,-332.2646353177247,-146.83172127481404,802.9274991411951,14.773825504942971 
 01/02  18:00:00,-8.0,0.0,0.0,-34.63135343843231,144.67652546072074,-72.22750424130868,174.73386348265726,-35.10595128533006,104.30556415044349,-40.53120695121128,109.8120984792314,360.82232777223044,-335.11551463795627,-183.66212405260643,471.403976416764,14.678790225267313 
 01/02  19:00:00,-8.625,0.0,0.0,-30.611824400810605,145.4543231370844,-68.52461464732714,181.8454621945831,-33.109958873867846,108.4866062581288,-37.80893964386722,109.0377995876803,366.5028642111449,-340.58705609723006,-199.44177054025894,326.13542763435385,14.620268031504349 
 01/02  20:00:00,-10.25,0.0,0.0,-28.60330744236606,159.64537363480306,-67.09885234527206,200.76378124972595,-32.42716988765585,119.6694090704768,-36.40988681273927,119.84547973186898,369.647821879146,-346.53265109048994,-207.7225328749676,414.3442675487554,14.580830609663744 
 01/02  21:00:00,-11.0,0.0,0.0,-26.741181652589177,156.55894011998768,-65.33766562276139,197.541600604768,-31.587475327511786,117.72542157361872,-34.95638741058805,117.59353228306739,373.6560967040016,-352.00625650283064,-217.97871031516416,360.0852472364208,14.53758602608885 
 01/02  22:00:00,-11.0,0.0,0.0,-25.60303640261546,154.7122613754796,-64.08381257920607,195.57398819007489,-31.041082580962723,116.52684927328096,-33.92598123949307,116.26396123318364,377.5141577574591,-357.07580884724234,-225.40270919963424,306.4461719704458,14.496765814458017 
 01/02  23:00:00,-11.625,0.0,0.0,-25.315350748078174,161.896832328743,-63.621020708296506,204.40506450596519,-30.94618473875846,121.75659783447837,-33.4636302430858,121.76419146439103,380.77926419837377,-361.85151706571105,-229.69355636696596,296.31349372711406,14.461502522876344 
 01/02  24:00:00,-12.0,0.0,0.0,-25.44771092683581,160.5364082550473,-63.46488204588072,203.00003470382597,-31.03107547383269,120.87734953138727,-33.270796636524835,120.79912322028508,384.013366532007,-366.2957326886499,-233.04367040697286,273.52143436227,14.427935738070275 
